2019-08-14,00009,9,15101001,0,0,0,009BDT9151010010000000   ,BDT,22600059.02,0
2019-08-14,00077,9,13801002,0,0,0,077BDT9138010020000000   ,BDT,1200,0
2019-08-14,00023,9,13801003,0,0,0,023BDT9138010030000000   ,BDT,32000,0
2019-08-14,00054,9,13801001,0,0,0,054BDT9138010010000000   ,BDT,12501638,0
2019-08-14,00061,9,13801001,0,0,0,061BDT9138010010000000   ,BDT,19329440,0
2019-08-14,00067,9,13801001,0,0,0,067BDT9138010010000000   ,BDT,12697128,0
2019-08-14,00011,9,13801002,0,0,0,011BDT9138010020000000   ,BDT,106546.08,0
2019-08-14,00079,9,13801001,0,0,0,079BDT9138010010000000   ,BDT,1712439.9,0
2019-08-14,00070,9,24501003,0,0,0,070BDT9245010030000000   ,BDT,0,23500
2019-08-14,00034,9,15403002,0,0,0,034BDT9154030020000000   ,BDT,4222698,0
2019-08-14,00037,9,15403002,0,0,0,037BDT9154030020000000   ,BDT,3632142.4,0
2019-08-14,00009,9,15403002,0,0,0,009BDT9154030020000000   ,BDT,4947074,0
2019-08-14,00115,9,15403002,0,0,0,115BDT9154030020000000   ,BDT,127120782,0
2019-08-14,00001,9,15405001,0,0,0,001BDT9154050010000000   ,BDT,212635466,0
2019-08-14,00095,9,15402001,0,0,0,095BDT9154020010000000   ,BDT,1827630,0
2019-08-14,00100,9,15402001,0,0,0,100BDT9154020010000000   ,BDT,1751536,0
2019-08-14,00106,9,15402001,0,0,0,106BDT9154020010000000   ,BDT,7006176,0
2019-08-14,00003,9,15402002,0,0,0,003BDT9154020020000000   ,BDT,3037901.32,0
2019-08-14,00067,9,15402001,0,0,0,067BDT9154020010000000   ,BDT,7334250,0
2019-08-14,00073,9,15402001,0,0,0,073BDT9154020010000000   ,BDT,2261416,0
2019-08-14,00022,9,15205001,0,0,0,022BDT9152050010000000   ,BDT,7584935,0
2019-08-14,00029,9,15205001,0,0,0,029BDT9152050010000000   ,BDT,169994.86,0
2019-08-14,00060,9,15403001,0,0,0,060BDT9154030010000000   ,BDT,4341288,0
2019-08-14,00516,9,15403001,0,0,0,516BDT9154030010000000   ,BDT,672830,0
2019-08-14,00026,9,15403001,0,0,0,026BDT9154030010000000   ,BDT,6534764,0
2019-08-14,00077,9,15403001,0,0,0,077BDT9154030010000000   ,BDT,2355754,0
2019-08-14,00040,9,15403001,0,0,0,040BDT9154030010000000   ,BDT,2708746,0
2019-08-14,00044,9,15403001,0,0,0,044BDT9154030010000000   ,BDT,3910378,0
2019-08-14,00087,9,15403001,0,0,0,087BDT9154030010000000   ,BDT,520296,0
2019-08-14,00046,9,15403001,0,0,0,046BDT9154030010000000   ,BDT,992840,0
