Layer,Code,Name,Parent Account,,Type,active,pending,state
Layer 5,31209002,Penal Interest Earnedon Secured Overdraft against other Bank's TD,31209,Penal Interest Earnedon Retail Continuous Loan,Income Accounts,True,False,approve
Layer 5,31209003,Penal Interest Earnedon Secured Overdraft against Shares etc.,31209,Penal Interest Earnedon Retail Continuous Loan,Income Accounts,True,False,approve
Layer 5,31209004,Penal Interest Earnedon MTB EDU Finance - Over Draft (Revolving),31209,Penal Interest Earnedon Retail Continuous Loan,Income Accounts,True,False,approve
Layer 5,31209005,Penal Interest Earnedon MTB Cash Line <ROD>,31209,Penal Interest Earnedon Retail Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210001,Penal Interest Earnedon Corp Cash Credit Hypo,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210002,Penal Interest Earnedon SOD (Shares & Debentures) C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210003,Penal Interest Earnedon SOD (FO) WBD C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210004,Penal Interest Earnedon Secured Overdraft Work/ Supply Order C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210005,Penal Interest Earnedon Secured Overdraft Pay Order C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210006,Penal Interest Earnedon Secured Overdraft Real Estate C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210007,Penal Interest Earnedon Secured Overdraft [General] Business C&S,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210008,Penal Interest Earnedon Advance against Export Bill,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210009,Penal Interest Earnedon Advance against Inland Bill,31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210010,Penal Interest Earned on Secured Overdraft (Others)-Business [C&S],31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31210011,Penal Interest Earned on Secured Overdraft (lP)-Business [C&S],31210,Penal Interest Earned on Corporate & SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211001,Penal Interest Earnedon MTB SME Cash Credit Hypo,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211002,Penal Interest Earnedon MTB Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211003,Penal Interest Earnedon MTB Microfinance Agri Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211004,Penal Interest Earnedon MTB Microfinance enterprise Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211005,Penal Interest Earnedon MTB Light Engineering Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211006,Penal Interest Earnedon MTB IT Genious Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31211007,Penal Interest Earnedon MTB Krishijat Revolving Loan,31211,Penal Interest Earnedon SME Continuous Loan,Income Accounts,True,False,approve
Layer 5,31213001,Penal Interest Earned/ overdue on Foreign Cheque Purchased,31213,Penal Interest Earned on Miscellaneous Demand Loans,Income Accounts,True,False,approve
Layer 5,31213002,Penal Interest Earned/ overdue on Inland Cheque Purchased,31213,Penal Interest Earned on Miscellaneous Demand Loans,Income Accounts,True,False,approve
Layer 5,31214001,Penal Interest Earnedon PAD EDF Loan,31214,Penal Interest Earnedon Corporate &/ or SME Continuous Loan FC,Income Accounts,True,False,approve
Layer 5,31215001,Penal Interest Earnedon Bill Discounting USD (OBU),31215,Penal Interest Earned on OBU Loans & Advances,Income Accounts,True,False,approve
Layer 5,31215002,Penal Interest Earnedon UPAS/ Buyer's Credit USD (OBU) foreign,31215,Penal Interest Earned on OBU Loans & Advances,Income Accounts,True,False,approve
Layer 5,31215003,Penal Interest Earnedon Bill Discounting USD (OBU) Inland,31215,Penal Interest Earned on OBU Loans & Advances,Income Accounts,True,False,approve
Layer 5,31301001,Interest on MTB General Account,31301,Interest on MTB General Account,Income Accounts,True,False,approve
Layer 5,31401001,Interest Earned on Call Money Placement BDT,31401,Interest Earned on Call Money Placement BDT,Treasury Income,True,False,approve
Layer 5,31402001,Interest Earned on Call Money Placement USD,31402,Interest Earned on Call Money Placement FC,Treasury Income,True,False,approve
Layer 5,31402002,Interest Earned on Call Money Placement GBP,31402,Interest Earned on Call Money Placement FC,Treasury Income,True,False,approve
Layer 5,31403001,Interest Earned on Term Placement BDT,31403,Interest Earned on Term Placement BDT,Treasury Income,True,False,approve
Layer 5,31404001,Interest Earned on Term Placement USD,31404,Interest Earned on Term Placement FC,Treasury Income,True,False,approve
Layer 5,31404002,Interest Earned on Term Placement GBP,31404,Interest Earned on Term Placement FC,Treasury Income,True,False,approve
Layer 5,31405001,Interest Earned on Short Term Placement USD,31405,Interest Earned on Short Term Placement FC,Treasury Income,True,False,approve
Layer 5,31405002,Interest Earned on Short Term Placement GBP,31405,Interest Earned on Short Term Placement FC,Treasury Income,True,False,approve
Layer 5,31406001,Interest Earned on Short Term Placement BDT,31406,Interest Earned on Short Term Placement BDT,Treasury Income,True,False,approve
Layer 5,31407001,Interest on Bangladesh Bank Foreign Currency Clearing A/c,31407,Interest on Bangladesh Bank Foreign Currency Clearing A/c,Treasury Income,True,False,approve
Layer 5,31408001,Interest on Placement to Off-Shore Banking Unit USD,31408,Interest on Placement to Off-Shore Banking Unit FC,Treasury Income,True,False,approve
Layer 5,32101001,Treasury Bill at Redemption,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101002,Amortization of HFT Securites Treasury Bill,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101004,Capital Gain on Sale of Treasury Bill,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101005,Gain from Repo (Treasury Bill),32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101006,Interest on Treasury Bond,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101008,Capital Gain on Sale of Treasury Bond,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101009,Gain from Repo (Treasury Bond),32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101010,Coupon Interest of Treasury Bond (Repo),32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101011,Underwriting Commission on Treasury Bill/ Bond,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32101013,Interest on Reverse REPO,32101,Income from Treasury Operations <Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32201001,Interest on Investment in Commercial Paper,32201,Income from Treasury Operations <other than Govt Sec.>,Treasury Income,True,False,approve
Layer 5,32202001,Income from Bond,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202002,Capital Gain from Investment in Shares,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202003,Dividend Income from Investment in Shares,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202004,Capital Gain from Mutual Fund,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202005,Income from Debentures,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202006,Dividend Income from Mutual Fund,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202007,Income from Investment in Subsidiaries,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,32202008,Income from Other Investments,32202,Income from Other Investments,Income Accounts,True,False,approve
Layer 5,33101001,Inland Remittances (DD/TT),33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101002,Pay Order Issued,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101003,Commission on IPO Collection,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101004,Foreign Remittance (FDD/TC),33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101005,Online Service,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101007,POS Commission,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101008,RTGS Commission,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101009,Comm. on OBC/IBC <SC> Inland Cheque Collection,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101010,Comm. on FSC <Foreign Cheque Collection>,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101011,Comm. on CP <Inland Cheque Purchased>,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33101012,Comm. on FCP <Foreign Cheque Purchased>,33101,Commission on GB operations,Income Accounts,True,False,approve
Layer 5,33102001,Collection Commission - Import,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102002,Collection Commission - Export,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102003,Commn on Bills Purchased,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102004,Commn on Bank Guarantee,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102005,L.C. (Advising/Transfer),33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102006,Comm. on Acceptance of Bill _ VAT Applicable,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102007,Comm. on Acceptance of Bill - VAT Not Applicable,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102008,Commission on LC - VAT applicable,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102009,Commission on LC -VAT-Not Applicable,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33102010,Commission on Shipping Guarantee,33102,Commission on Trade operations,Income Accounts,True,False,approve
Layer 5,33103001,Commission on Exchange House,33103,Commission on NRB operations,Income Accounts,True,False,approve
Layer 5,33104001,Commn on Bank Guarantee USD <for OBU>,33104,Commission frm OBU operations FC,Income Accounts,True,False,approve
Layer 5,33201001,Exchange Gain on Foreign Currency,33201,Exchange Gain on Foreign Currency,Treasury Income,True,False,approve
Layer 5,33202001,Income on Forex Deal,33202,Income on Forex Deal,Income Accounts,True,False,approve
Layer 5,33302001,Underwriting Commission,33302,Underwriting Commission,Income Accounts,True,False,approve
Layer 5,34101001,Rent on Lockers,34101,Rental Income,Income Accounts,True,False,approve
Layer 5,34101002,Rent on Godown,34101,Rental Income,Income Accounts,True,False,approve
Layer 5,34101003,Rent on Others,34101,Rental Income,Income Accounts,True,False,approve
Layer 5,34102001,Godown Insurance Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102002,Postage Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102003,Telex/TP/Telegram/SMS Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102004,Printing and Stationary Charges Recovery,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102005,Incidental Charge Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102006,Legal Charge Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102007,SWIFT Charges Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102008,Recovery of NID varification charges,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102009,Locker Insurance Premium Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34102010,CVP Charge Recoveries,34102,Recoveries of various charges,Income Accounts,True,False,approve
Layer 5,34103001,Annual Service Charge <Cards>,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103003,Cards Replacement Charge,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103005,Cheque Processing Fees - Credit Card,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103006,Late Payment Charge - Credit Card,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103007,Transaction Charge - Credit Card,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103013,Credit Card Insurance Premium,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103015,Card Acquiring Income (ATM),34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34103016,POS Issuer Fee,34103,Income fm Cards operations,Income Accounts,True,False,approve
Layer 5,34104001,Early Settlement Fee on MTB Auto Loan,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34104002,Early Settlement Fee - MTB Neer,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34104003,Early Settlement Fee on MTB Personal Loan,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34104004,Early Settlement Fee on MTB Home Equity Loan,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34104005,Early Settlement Fee on MTB Home Loan,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34104006,Early Settlement Charge others,34104,Early Settlement Fees,Income Accounts,True,False,approve
Layer 5,34105001,Loan Processing Fee- MTB Auto loan,34105,Loan Processing Fees,Income Accounts,True,False,approve
Layer 5,34105002,Loan Processing Fee - MTB Neer,34105,Loan Processing Fees,Income Accounts,True,False,approve
Layer 5,34105003,Loan Processing Fee- MTB Personal loan,34105,Loan Processing Fees,Income Accounts,True,False,approve
Layer 5,34105004,Loan Processing Fee- MTB Home Equity loan,34105,Loan Processing Fees,Income Accounts,True,False,approve
