31102019|25052019|10150824|F|900000200|02|003|00006|BDT|006BDT0070000017172000   |009979| DD PNLT INT CAP        | |31102019|00000000000000150|00000000000000000|N|00000000|0000010000930461|DEP|          |000000000|     |
31102019|25052019|10150833|F|900000206|01|003|00006|BDT|006BDT4014004007272000   |000730| INTEREST CREDIT        | |31102019|00000000000091000|00000000000000000|N|00000000|0000010000930466|DEP|          |000000000|     |
31102019|25052019|10150833|F|900000206|02|003|00006|BDT|006BDT0051003007272000   |000730| INTEREST CREDIT        | |31102019|00000000000091000|00000000000000000|N|00000000|0000010000930466|DEP|          |000000000|     |
31102019|25052019|10150837|F|900000209|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000192000|00000000000000000|N|00000000|0000010000930469|DEP|          |000000000|     |
31102019|25052019|10150837|F|900000209|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000192000|00000000000000000|N|00000000|0000010000930469|DEP|          |000000000|     |
31102019|25052019|10150844|F|900000213|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000026626000|00000000000000000|N|00000000|0000010000930473|DEP|          |000000000|     |
31102019|25052019|10150844|F|900000213|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000026626000|00000000000000000|N|00000000|0000010000930473|DEP|          |000000000|     |
31102019|25052019|10150846|F|900000215|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000002436000|00000000000000000|N|00000000|0000010000930474|DEP|          |000000000|     |
31102019|25052019|10150846|F|900000215|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000002436000|00000000000000000|N|00000000|0000010000930474|DEP|          |000000000|     |
31102019|25052019|10150869|F|900000226|01|003|00006|BDT|006BDT4014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000093000|00000000000000000|N|00000000|0000010000930494|DEP|          |000000000|     |
31102019|25052019|10150869|F|900000226|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000093000|00000000000000000|N|00000000|0000010000930494|DEP|          |000000000|     |
31102019|25052019|10150877|F|900000229|01|003|00006|BDT|006BDT0243010013333000   |009990| TO INTEREST            | |31102019|00000000000002030|00000000000000000|N|00000000|0000010000930502|DEP|          |000000000|     |
31102019|25052019|10150877|F|900000229|02|003|00006|BDT|006BDT0070000013333000   |009990| TO INTEREST            | |31102019|00000000000002030|00000000000000000|N|00000000|0000010000930502|DEP|          |000000000|     |
